,0,1
15334,0.99,0.01
15335,0.21,0.79
15336,0.98,0.02
15337,0.98,0.02
15338,0.65,0.35
15339,0.99,0.01
15340,0.99,0.01
15341,0.99,0.01
15342,1.0,0.0
15343,1.0,0.0
15344,0.99,0.01
15345,0.98,0.02
15346,0.97,0.03
15347,1.0,0.0
15348,1.0,0.0
15349,1.0,0.0
15350,0.98,0.02
15351,0.21,0.79
15352,0.98,0.02
15353,1.0,0.0
15354,0.99,0.01
15355,1.0,0.0
15356,1.0,0.0
15357,0.98,0.02
15358,1.0,0.0
15359,0.97,0.03
15360,1.0,0.0
15361,1.0,0.0
15362,0.99,0.01
15363,0.99,0.01
15364,1.0,0.0
15365,1.0,0.0
15366,1.0,0.0
15367,0.98,0.02
15368,0.99,0.01
15369,1.0,0.0
15370,1.0,0.0
15371,1.0,0.0
15372,0.99,0.01
15373,1.0,0.0
15374,1.0,0.0
15375,1.0,0.0
15376,1.0,0.0
15377,0.99,0.01
15378,1.0,0.0
15379,0.99,0.01
15380,1.0,0.0
15381,0.99,0.01
15382,0.84,0.16
15383,0.03,0.97
15384,1.0,0.0
15385,0.97,0.03
15386,0.9,0.1
15387,0.95,0.05
15388,0.22,0.78
15389,1.0,0.0
15390,1.0,0.0
15391,1.0,0.0
15392,1.0,0.0
15393,1.0,0.0
15394,1.0,0.0
15395,1.0,0.0
15396,1.0,0.0
15397,0.87,0.13
15398,1.0,0.0
15399,0.98,0.02
15400,0.59,0.41
15401,0.99,0.01
15402,1.0,0.0
15403,1.0,0.0
15404,1.0,0.0
15405,1.0,0.0
15406,1.0,0.0
15407,0.99,0.01
15408,0.55,0.45
15409,0.97,0.03
15410,0.97,0.03
15411,0.94,0.06
15412,0.99,0.01
15413,0.97,0.03
15414,0.97,0.03
15415,1.0,0.0
15416,0.98,0.02
15417,1.0,0.0
15418,1.0,0.0
15419,1.0,0.0
15420,0.08,0.92
15421,0.99,0.01
15422,1.0,0.0
15423,0.95,0.05
15424,0.75,0.25
15425,0.99,0.01
15426,0.83,0.17
15427,1.0,0.0
15428,0.99,0.01
15429,0.8,0.2
15430,1.0,0.0
15431,0.99,0.01
15432,0.76,0.24
15433,1.0,0.0
15434,0.99,0.01
15435,0.97,0.03
15436,0.99,0.01
15437,1.0,0.0
15438,1.0,0.0
15439,0.66,0.34
15440,1.0,0.0
15441,1.0,0.0
15442,1.0,0.0
15443,0.31,0.69
15444,0.01,0.99
15445,1.0,0.0
15446,1.0,0.0
15447,0.52,0.48
15448,1.0,0.0
15449,0.95,0.05
15450,1.0,0.0
15451,1.0,0.0
15452,0.98,0.02
15453,1.0,0.0
15454,1.0,0.0
15455,1.0,0.0
15456,0.83,0.17
15457,1.0,0.0
15458,1.0,0.0
15459,1.0,0.0
15460,0.92,0.08
15461,1.0,0.0
15462,0.99,0.01
15463,0.77,0.23
15464,0.88,0.12
15465,1.0,0.0
15466,1.0,0.0
15467,1.0,0.0
15468,0.99,0.01
15469,1.0,0.0
15470,1.0,0.0
15471,0.98,0.02
15472,1.0,0.0
15473,0.96,0.04
15474,0.99,0.01
15475,1.0,0.0
15476,0.88,0.12
15477,0.94,0.06
15478,0.99,0.01
15479,0.99,0.01
15480,1.0,0.0
15481,1.0,0.0
15482,0.99,0.01
15483,1.0,0.0
15484,1.0,0.0
15485,1.0,0.0
15486,1.0,0.0
15487,1.0,0.0
15488,0.99,0.01
15489,1.0,0.0
15490,1.0,0.0
15491,1.0,0.0
15492,0.98,0.02
15493,1.0,0.0
15494,1.0,0.0
15495,0.93,0.07
15496,0.99,0.01
15497,0.87,0.13
15498,1.0,0.0
15499,1.0,0.0
15500,1.0,0.0
15501,0.99,0.01
15502,1.0,0.0
15503,0.12,0.88
15504,1.0,0.0
15505,0.99,0.01
15506,0.08,0.92
15507,0.99,0.01
15508,0.99,0.01
15509,0.96,0.04
15510,1.0,0.0
15511,0.11,0.89
15512,0.99,0.01
15513,0.96,0.04
15514,0.99,0.01
15515,1.0,0.0
15516,0.98,0.02
15517,1.0,0.0
15518,0.99,0.01
15519,0.8,0.2
15520,0.61,0.39
15521,0.91,0.09
15522,1.0,0.0
15523,0.96,0.04
15524,0.05,0.95
15525,1.0,0.0
15526,1.0,0.0
15527,1.0,0.0
15528,0.96,0.04
15529,0.83,0.17
15530,1.0,0.0
15531,1.0,0.0
15532,1.0,0.0
15533,1.0,0.0
15534,0.81,0.19
15535,0.78,0.22
15536,0.97,0.03
15537,0.98,0.02
15538,0.99,0.01
15539,0.99,0.01
15540,0.99,0.01
15541,0.99,0.01
15542,0.7,0.3
15543,1.0,0.0
15544,0.98,0.02
15545,0.99,0.01
15546,0.41,0.59
15547,1.0,0.0
15548,1.0,0.0
15549,1.0,0.0
15550,0.99,0.01
15551,0.99,0.01
15552,0.93,0.07
15553,1.0,0.0
15554,1.0,0.0
15555,0.97,0.03
15556,1.0,0.0
15557,0.99,0.01
15558,1.0,0.0
15559,0.72,0.28
15560,1.0,0.0
15561,0.98,0.02
15562,1.0,0.0
15563,0.29,0.71
15564,1.0,0.0
15565,0.97,0.03
15566,1.0,0.0
15567,1.0,0.0
15568,1.0,0.0
15569,0.96,0.04
15570,0.97,0.03
15571,0.69,0.31
15572,1.0,0.0
15573,0.69,0.31
15574,0.99,0.01
15575,0.99,0.01
15576,0.98,0.02
15577,1.0,0.0
15578,0.94,0.06
15579,0.99,0.01
15580,0.7,0.3
15581,1.0,0.0
15582,0.16,0.84
15583,0.88,0.12
15584,1.0,0.0
15585,1.0,0.0
15586,1.0,0.0
15587,1.0,0.0
15588,0.99,0.01
15589,1.0,0.0
15590,1.0,0.0
15591,1.0,0.0
15592,1.0,0.0
15593,1.0,0.0
15594,0.3,0.7
15595,0.98,0.02
15596,0.97,0.03
15597,0.98,0.02
15598,1.0,0.0
15599,0.99,0.01
15600,1.0,0.0
15601,1.0,0.0
15602,0.95,0.05
15603,1.0,0.0
15604,1.0,0.0
15605,1.0,0.0
15606,1.0,0.0
15607,0.99,0.01
15608,0.82,0.18
15609,0.99,0.01
15610,0.98,0.02
15611,0.88,0.12
15612,0.82,0.18
15613,1.0,0.0
15614,0.71,0.29
15615,1.0,0.0
15616,1.0,0.0
15617,0.98,0.02
15618,0.99,0.01
15619,0.96,0.04
15620,0.67,0.33
15621,1.0,0.0
15622,0.91,0.09
15623,1.0,0.0
15624,1.0,0.0
15625,1.0,0.0
15626,1.0,0.0
15627,1.0,0.0
15628,0.15,0.85
15629,0.99,0.01
15630,1.0,0.0
15631,0.87,0.13
15632,0.92,0.08
15633,0.5,0.5
15634,1.0,0.0
15635,1.0,0.0
15636,1.0,0.0
15637,1.0,0.0
15638,1.0,0.0
15639,1.0,0.0
15640,0.99,0.01
15641,0.98,0.02
15642,1.0,0.0
15643,1.0,0.0
15644,1.0,0.0
15645,1.0,0.0
15646,1.0,0.0
15647,0.96,0.04
15648,1.0,0.0
15649,0.99,0.01
15650,0.27,0.73
15651,0.71,0.29
15652,0.92,0.08
15653,0.99,0.01
15654,1.0,0.0
15655,1.0,0.0
15656,0.98,0.02
15657,1.0,0.0
15658,0.99,0.01
15659,0.08,0.92
15660,1.0,0.0
15661,1.0,0.0
15662,1.0,0.0
15663,0.98,0.02
15664,0.55,0.45
15665,1.0,0.0
15666,0.99,0.01
15667,0.99,0.01
15668,0.99,0.01
15669,0.96,0.04
15670,1.0,0.0
15671,1.0,0.0
15672,1.0,0.0
15673,0.81,0.19
15674,1.0,0.0
15675,1.0,0.0
15676,1.0,0.0
15677,1.0,0.0
15678,1.0,0.0
15679,1.0,0.0
15680,1.0,0.0
15681,0.93,0.07
15682,1.0,0.0
15683,0.93,0.07
15684,1.0,0.0
15685,0.99,0.01
15686,0.97,0.03
15687,1.0,0.0
15688,0.98,0.02
15689,1.0,0.0
15690,1.0,0.0
15691,0.36,0.64
15692,0.96,0.04
15693,0.92,0.08
15694,0.99,0.01
15695,0.92,0.08
15696,0.97,0.03
15697,1.0,0.0
15698,0.99,0.01
15699,0.16,0.84
15700,1.0,0.0
15701,0.98,0.02
15702,0.99,0.01
15703,0.43,0.57
15704,1.0,0.0
15705,0.94,0.06
15706,0.07,0.93
15707,0.99,0.01
15708,0.94,0.06
15709,0.96,0.04
15710,0.98,0.02
15711,1.0,0.0
15712,1.0,0.0
15713,1.0,0.0
15714,1.0,0.0
15715,1.0,0.0
15716,0.24,0.76
15717,1.0,0.0
15718,1.0,0.0
15719,1.0,0.0
15720,1.0,0.0
15721,1.0,0.0
15722,1.0,0.0
15723,1.0,0.0
15724,0.99,0.01
15725,1.0,0.0
15726,0.95,0.05
15727,1.0,0.0
15728,1.0,0.0
15729,0.96,0.04
15730,1.0,0.0
15731,1.0,0.0
15732,0.99,0.01
15733,1.0,0.0
15734,1.0,0.0
15735,1.0,0.0
15736,1.0,0.0
15737,1.0,0.0
15738,1.0,0.0
15739,1.0,0.0
15740,1.0,0.0
15741,0.9,0.1
15742,1.0,0.0
15743,0.95,0.05
15744,1.0,0.0
15745,1.0,0.0
15746,1.0,0.0
15747,0.99,0.01
15748,1.0,0.0
15749,1.0,0.0
15750,0.84,0.16
15751,1.0,0.0
15752,0.99,0.01
15753,0.93,0.07
15754,1.0,0.0
15755,1.0,0.0
15756,0.78,0.22
15757,1.0,0.0
15758,0.18,0.82
15759,0.99,0.01
15760,1.0,0.0
15761,0.97,0.03
15762,0.25,0.75
15763,1.0,0.0
15764,0.98,0.02
15765,1.0,0.0
15766,1.0,0.0
15767,1.0,0.0
15768,0.99,0.01
15769,1.0,0.0
15770,0.97,0.03
15771,0.92,0.08
15772,0.97,0.03
15773,1.0,0.0
15774,0.98,0.02
15775,1.0,0.0
15776,1.0,0.0
15777,0.99,0.01
15778,0.99,0.01
15779,1.0,0.0
15780,0.99,0.01
15781,0.63,0.37
15782,1.0,0.0
15783,1.0,0.0
15784,1.0,0.0
15785,1.0,0.0
15786,0.99,0.01
15787,0.94,0.06
15788,1.0,0.0
15789,1.0,0.0
15790,0.11,0.89
15791,1.0,0.0
15792,1.0,0.0
15793,0.98,0.02
15794,1.0,0.0
15795,1.0,0.0
15796,0.07,0.93
15797,0.98,0.02
15798,1.0,0.0
15799,0.98,0.02
15800,0.87,0.13
15801,0.92,0.08
15802,0.74,0.26
15803,1.0,0.0
15804,1.0,0.0
15805,0.95,0.05
15806,1.0,0.0
15807,0.85,0.15
15808,1.0,0.0
15809,1.0,0.0
15810,0.97,0.03
15811,0.96,0.04
15812,0.98,0.02
15813,1.0,0.0
15814,0.93,0.07
15815,0.12,0.88
15816,0.22,0.78
15817,1.0,0.0
15818,1.0,0.0
15819,1.0,0.0
15820,1.0,0.0
15821,1.0,0.0
15822,0.28,0.72
15823,0.72,0.28
15824,1.0,0.0
15825,1.0,0.0
15826,0.99,0.01
15827,1.0,0.0
15828,0.99,0.01
15829,1.0,0.0
15830,0.36,0.64
15831,1.0,0.0
15832,1.0,0.0
15833,0.92,0.08
15834,0.86,0.14
15835,1.0,0.0
15836,1.0,0.0
15837,0.28,0.72
15838,0.1,0.9
15839,0.65,0.35
15840,0.93,0.07
15841,1.0,0.0
15842,0.99,0.01
15843,0.99,0.01
15844,1.0,0.0
15845,0.32,0.68
15846,0.93,0.07
15847,1.0,0.0
15848,0.99,0.01
15849,1.0,0.0
15850,1.0,0.0
15851,1.0,0.0
15852,0.53,0.47
15853,0.22,0.78
15854,0.97,0.03
15855,1.0,0.0
15856,0.99,0.01
15857,0.98,0.02
15858,1.0,0.0
15859,1.0,0.0
15860,0.98,0.02
15861,0.98,0.02
15862,0.91,0.09
15863,0.99,0.01
15864,1.0,0.0
15865,0.97,0.03
15866,1.0,0.0
15867,0.95,0.05
15868,1.0,0.0
15869,0.94,0.06
15870,0.99,0.01
15871,0.99,0.01
15872,0.99,0.01
15873,1.0,0.0
15874,1.0,0.0
15875,1.0,0.0
15876,0.44,0.56
15877,1.0,0.0
15878,0.9,0.1
15879,0.98,0.02
15880,0.98,0.02
15881,0.9,0.1
15882,1.0,0.0
15883,1.0,0.0
15884,0.99,0.01
15885,0.99,0.01
15886,1.0,0.0
15887,0.36,0.64
15888,1.0,0.0
15889,0.09,0.91
15890,0.07,0.93
15891,0.98,0.02
15892,0.96,0.04
15893,0.98,0.02
15894,0.99,0.01
15895,0.96,0.04
15896,1.0,0.0
15897,1.0,0.0
15898,1.0,0.0
15899,1.0,0.0
15900,1.0,0.0
15901,1.0,0.0
15902,0.95,0.05
15903,0.99,0.01
15904,0.94,0.06
15905,0.98,0.02
15906,0.85,0.15
15907,1.0,0.0
15908,1.0,0.0
15909,1.0,0.0
15910,0.14,0.86
15911,1.0,0.0
15912,0.98,0.02
15913,1.0,0.0
15914,1.0,0.0
15915,0.98,0.02
15916,0.17,0.83
15917,1.0,0.0
15918,1.0,0.0
15919,0.98,0.02
15920,1.0,0.0
15921,1.0,0.0
15922,0.99,0.01
15923,1.0,0.0
15924,1.0,0.0
15925,1.0,0.0
15926,1.0,0.0
15927,0.96,0.04
15928,0.99,0.01
15929,1.0,0.0
15930,0.96,0.04
15931,1.0,0.0
15932,1.0,0.0
15933,0.91,0.09
15934,1.0,0.0
15935,0.98,0.02
15936,0.24,0.76
15937,0.55,0.45
15938,0.26,0.74
15939,0.56,0.44
15940,0.99,0.01
15941,1.0,0.0
15942,1.0,0.0
15943,1.0,0.0
15944,0.97,0.03
15945,0.99,0.01
15946,0.95,0.05
15947,1.0,0.0
15948,0.97,0.03
15949,1.0,0.0
15950,1.0,0.0
15951,1.0,0.0
15952,0.69,0.31
15953,1.0,0.0
15954,0.94,0.06
15955,1.0,0.0
15956,1.0,0.0
15957,1.0,0.0
15958,0.98,0.02
15959,1.0,0.0
15960,1.0,0.0
15961,1.0,0.0
15962,0.94,0.06
15963,1.0,0.0
15964,1.0,0.0
15965,0.84,0.16
15966,1.0,0.0
15967,1.0,0.0
15968,1.0,0.0
15969,0.74,0.26
15970,1.0,0.0
15971,1.0,0.0
15972,1.0,0.0
15973,0.93,0.07
15974,1.0,0.0
15975,0.98,0.02
15976,1.0,0.0
15977,1.0,0.0
15978,1.0,0.0
15979,1.0,0.0
15980,1.0,0.0
15981,1.0,0.0
15982,1.0,0.0
15983,1.0,0.0
15984,1.0,0.0
15985,0.92,0.08
15986,1.0,0.0
15987,1.0,0.0
15988,1.0,0.0
15989,1.0,0.0
15990,0.96,0.04
15991,1.0,0.0
15992,1.0,0.0
15993,0.01,0.99
15994,1.0,0.0
15995,0.93,0.07
15996,0.98,0.02
15997,1.0,0.0
15998,0.98,0.02
15999,0.6,0.4
16000,0.98,0.02
16001,1.0,0.0
16002,0.98,0.02
16003,0.99,0.01
16004,0.94,0.06
16005,0.76,0.24
16006,0.94,0.06
16007,0.11,0.89
16008,0.94,0.06
16009,0.84,0.16
16010,1.0,0.0
16011,1.0,0.0
16012,0.99,0.01
16013,0.06,0.94
16014,1.0,0.0
16015,1.0,0.0
16016,0.9,0.1
16017,0.2,0.8
16018,0.99,0.01
16019,0.82,0.18
16020,1.0,0.0
16021,1.0,0.0
16022,0.94,0.06
16023,1.0,0.0
16024,0.95,0.05
16025,1.0,0.0
16026,1.0,0.0
16027,1.0,0.0
16028,0.99,0.01
16029,0.96,0.04
16030,1.0,0.0
16031,1.0,0.0
16032,1.0,0.0
16033,0.98,0.02
16034,1.0,0.0
16035,0.99,0.01
16036,0.97,0.03
16037,0.98,0.02
16038,0.99,0.01
16039,0.99,0.01
16040,1.0,0.0
16041,1.0,0.0
16042,0.99,0.01
16043,1.0,0.0
16044,1.0,0.0
16045,0.99,0.01
16046,0.99,0.01
16047,0.87,0.13
16048,0.99,0.01
16049,0.47,0.53
16050,1.0,0.0
16051,0.98,0.02
16052,1.0,0.0
16053,0.65,0.35
16054,0.99,0.01
16055,1.0,0.0
16056,1.0,0.0
16057,0.99,0.01
16058,1.0,0.0
16059,1.0,0.0
16060,0.13,0.87
16061,1.0,0.0
16062,0.94,0.06
16063,0.92,0.08
16064,1.0,0.0
16065,1.0,0.0
16066,0.99,0.01
16067,1.0,0.0
16068,1.0,0.0
16069,1.0,0.0
16070,0.93,0.07
16071,1.0,0.0
16072,1.0,0.0
16073,1.0,0.0
16074,0.68,0.32
16075,1.0,0.0
16076,1.0,0.0
16077,0.98,0.02
16078,1.0,0.0
16079,0.98,0.02
16080,0.99,0.01
16081,0.93,0.07
16082,1.0,0.0
16083,1.0,0.0
16084,0.99,0.01
16085,1.0,0.0
16086,0.97,0.03
16087,0.53,0.47
16088,1.0,0.0
16089,1.0,0.0
16090,0.98,0.02
16091,1.0,0.0
16092,1.0,0.0
16093,0.99,0.01
16094,0.39,0.61
16095,1.0,0.0
16096,1.0,0.0
16097,1.0,0.0
16098,1.0,0.0
16099,1.0,0.0
16100,0.99,0.01
16101,1.0,0.0
16102,1.0,0.0
16103,1.0,0.0
16104,0.93,0.07
16105,0.97,0.03
16106,0.98,0.02
16107,0.97,0.03
16108,0.94,0.06
16109,0.96,0.04
16110,0.98,0.02
16111,1.0,0.0
16112,0.99,0.01
16113,1.0,0.0
16114,1.0,0.0
16115,1.0,0.0
16116,0.98,0.02
16117,0.99,0.01
16118,0.97,0.03
16119,0.98,0.02
16120,0.99,0.01
16121,0.96,0.04
16122,0.99,0.01
16123,0.98,0.02
16124,0.99,0.01
16125,1.0,0.0
16126,1.0,0.0
16127,0.42,0.58
16128,0.99,0.01
16129,1.0,0.0
16130,1.0,0.0
16131,0.99,0.01
16132,0.95,0.05
16133,0.82,0.18
16134,1.0,0.0
16135,0.99,0.01
16136,1.0,0.0
16137,1.0,0.0
16138,0.02,0.98
16139,0.98,0.02
16140,1.0,0.0
16141,1.0,0.0
16142,0.31,0.69
16143,0.97,0.03
16144,0.96,0.04
16145,0.99,0.01
16146,0.99,0.01
16147,0.88,0.12
16148,1.0,0.0
16149,0.99,0.01
16150,0.97,0.03
16151,1.0,0.0
16152,0.99,0.01
16153,1.0,0.0
16154,1.0,0.0
16155,0.96,0.04
16156,1.0,0.0
16157,0.84,0.16
16158,0.98,0.02
16159,1.0,0.0
16160,0.31,0.69
16161,0.92,0.08
16162,1.0,0.0
16163,0.1,0.9
16164,0.94,0.06
16165,0.98,0.02
16166,0.95,0.05
16167,1.0,0.0
16168,0.98,0.02
16169,1.0,0.0
16170,0.89,0.11
16171,1.0,0.0
16172,1.0,0.0
16173,1.0,0.0
16174,1.0,0.0
16175,1.0,0.0
16176,0.99,0.01
16177,1.0,0.0
16178,1.0,0.0
16179,1.0,0.0
16180,1.0,0.0
16181,1.0,0.0
16182,1.0,0.0
16183,1.0,0.0
16184,0.96,0.04
16185,1.0,0.0
16186,1.0,0.0
16187,1.0,0.0
16188,1.0,0.0
16189,1.0,0.0
16190,0.99,0.01
16191,0.88,0.12
16192,1.0,0.0
16193,0.67,0.33
16194,0.99,0.01
16195,0.98,0.02
16196,0.99,0.01
16197,0.97,0.03
16198,1.0,0.0
16199,0.99,0.01
16200,0.02,0.98
16201,1.0,0.0
16202,0.99,0.01
16203,0.09,0.91
16204,0.87,0.13
16205,0.99,0.01
16206,0.8,0.2
16207,1.0,0.0
16208,1.0,0.0
16209,0.96,0.04
16210,0.96,0.04
16211,0.99,0.01
16212,1.0,0.0
16213,0.53,0.47
16214,0.98,0.02
16215,1.0,0.0
16216,1.0,0.0
16217,1.0,0.0
16218,0.98,0.02
16219,0.31,0.69
16220,0.99,0.01
16221,1.0,0.0
16222,1.0,0.0
16223,0.95,0.05
16224,1.0,0.0
16225,1.0,0.0
16226,1.0,0.0
16227,1.0,0.0
16228,1.0,0.0
16229,0.98,0.02
16230,0.63,0.37
16231,1.0,0.0
16232,0.98,0.02
16233,1.0,0.0
16234,1.0,0.0
16235,1.0,0.0
16236,0.74,0.26
16237,1.0,0.0
16238,0.97,0.03
16239,0.89,0.11
16240,0.05,0.95
16241,1.0,0.0
16242,1.0,0.0
16243,0.98,0.02
16244,1.0,0.0
16245,0.96,0.04
16246,1.0,0.0
16247,1.0,0.0
16248,1.0,0.0
16249,0.87,0.13
16250,0.59,0.41
16251,0.99,0.01
16252,1.0,0.0
16253,1.0,0.0
16254,0.88,0.12
16255,1.0,0.0
16256,1.0,0.0
16257,0.67,0.33
16258,1.0,0.0
16259,0.74,0.26
16260,0.63,0.37
16261,1.0,0.0
16262,1.0,0.0
16263,1.0,0.0
16264,0.86,0.14
16265,1.0,0.0
16266,1.0,0.0
16267,1.0,0.0
16268,0.23,0.77
16269,1.0,0.0
16270,1.0,0.0
16271,0.94,0.06
16272,1.0,0.0
16273,1.0,0.0
16274,1.0,0.0
16275,0.46,0.54
16276,1.0,0.0
16277,0.73,0.27
16278,1.0,0.0
16279,0.99,0.01
16280,0.91,0.09
16281,1.0,0.0
16282,0.99,0.01
16283,1.0,0.0
16284,0.98,0.02
16285,1.0,0.0
16286,1.0,0.0
16287,0.99,0.01
16288,1.0,0.0
16289,1.0,0.0
16290,0.93,0.07
16291,0.97,0.03
16292,1.0,0.0
16293,1.0,0.0
16294,1.0,0.0
16295,0.86,0.14
16296,1.0,0.0
16297,1.0,0.0
16298,0.99,0.01
16299,0.99,0.01
16300,0.99,0.01
16301,0.99,0.01
16302,1.0,0.0
16303,0.98,0.02
16304,0.22,0.78
16305,1.0,0.0
16306,0.13,0.87
16307,0.99,0.01
16308,1.0,0.0
16309,1.0,0.0
16310,1.0,0.0
16311,0.99,0.01
16312,1.0,0.0
16313,1.0,0.0
16314,0.92,0.08
16315,1.0,0.0
16316,1.0,0.0
16317,1.0,0.0
16318,1.0,0.0
16319,0.94,0.06
16320,1.0,0.0
16321,1.0,0.0
16322,0.14,0.86
16323,1.0,0.0
16324,0.99,0.01
16325,1.0,0.0
16326,0.92,0.08
16327,1.0,0.0
16328,1.0,0.0
16329,0.98,0.02
16330,0.96,0.04
16331,0.99,0.01
16332,1.0,0.0
16333,0.99,0.01
16334,1.0,0.0
16335,1.0,0.0
16336,1.0,0.0
16337,1.0,0.0
16338,1.0,0.0
16339,1.0,0.0
16340,0.98,0.02
16341,0.9,0.1
16342,0.99,0.01
16343,1.0,0.0
16344,1.0,0.0
16345,0.87,0.13
16346,1.0,0.0
16347,0.06,0.94
16348,0.98,0.02
16349,1.0,0.0
16350,0.97,0.03
16351,1.0,0.0
16352,1.0,0.0
16353,0.99,0.01
16354,0.14,0.86
16355,0.86,0.14
16356,1.0,0.0
16357,0.99,0.01
16358,0.88,0.12
16359,0.9,0.1
16360,1.0,0.0
16361,0.95,0.05
16362,0.93,0.07
16363,0.99,0.01
16364,1.0,0.0
16365,0.14,0.86
16366,1.0,0.0
16367,0.99,0.01
16368,1.0,0.0
16369,1.0,0.0
16370,1.0,0.0
16371,1.0,0.0
16372,1.0,0.0
16373,0.95,0.05
16374,1.0,0.0
16375,1.0,0.0
16376,0.86,0.14
16377,1.0,0.0
16378,1.0,0.0
16379,1.0,0.0
16380,1.0,0.0
16381,1.0,0.0
16382,1.0,0.0
16383,0.98,0.02
16384,1.0,0.0
16385,1.0,0.0
16386,0.98,0.02
16387,1.0,0.0
16388,0.99,0.01
16389,0.96,0.04
16390,0.99,0.01
16391,1.0,0.0
16392,0.99,0.01
16393,1.0,0.0
16394,0.99,0.01
16395,1.0,0.0
16396,0.99,0.01
16397,1.0,0.0
16398,1.0,0.0
16399,0.43,0.57
16400,0.99,0.01
16401,0.09,0.91
16402,0.99,0.01
16403,1.0,0.0
16404,1.0,0.0
16405,0.98,0.02
16406,1.0,0.0
16407,0.99,0.01
16408,1.0,0.0
16409,0.18,0.82
16410,0.99,0.01
16411,1.0,0.0
16412,0.96,0.04
16413,0.53,0.47
16414,1.0,0.0
16415,1.0,0.0
16416,1.0,0.0
16417,1.0,0.0
16418,0.96,0.04
16419,1.0,0.0
16420,1.0,0.0
16421,1.0,0.0
16422,1.0,0.0
16423,1.0,0.0
16424,0.45,0.55
16425,1.0,0.0
16426,0.71,0.29
16427,1.0,0.0
16428,0.98,0.02
16429,0.94,0.06
16430,0.98,0.02
16431,0.98,0.02
16432,1.0,0.0
16433,1.0,0.0
16434,0.95,0.05
16435,1.0,0.0
16436,1.0,0.0
16437,0.98,0.02
16438,0.03,0.97
16439,0.97,0.03
16440,1.0,0.0
16441,1.0,0.0
16442,0.99,0.01
16443,0.86,0.14
16444,0.99,0.01
16445,1.0,0.0
16446,1.0,0.0
16447,0.97,0.03
16448,1.0,0.0
16449,0.97,0.03
16450,0.98,0.02
16451,0.99,0.01
16452,1.0,0.0
16453,1.0,0.0
16454,0.2,0.8
16455,0.99,0.01
16456,0.99,0.01
16457,0.96,0.04
16458,1.0,0.0
16459,0.99,0.01
16460,0.98,0.02
16461,0.99,0.01
16462,1.0,0.0
16463,1.0,0.0
16464,0.98,0.02
16465,0.98,0.02
16466,0.59,0.41
16467,1.0,0.0
16468,0.95,0.05
16469,0.07,0.93
16470,0.97,0.03
16471,0.97,0.03
16472,1.0,0.0
16473,0.98,0.02
16474,1.0,0.0
16475,1.0,0.0
16476,1.0,0.0
16477,0.99,0.01
16478,1.0,0.0
16479,0.77,0.23
16480,0.98,0.02
16481,1.0,0.0
16482,0.99,0.01
16483,0.99,0.01
16484,0.73,0.27
16485,1.0,0.0
16486,0.99,0.01
16487,1.0,0.0
16488,1.0,0.0
16489,1.0,0.0
16490,1.0,0.0
16491,1.0,0.0
16492,1.0,0.0
16493,1.0,0.0
16494,0.16,0.84
16495,1.0,0.0
16496,0.99,0.01
16497,0.95,0.05
16498,1.0,0.0
16499,1.0,0.0
16500,0.99,0.01
16501,0.99,0.01
16502,1.0,0.0
16503,0.18,0.82
16504,1.0,0.0
16505,0.99,0.01
16506,0.98,0.02
16507,1.0,0.0
16508,0.99,0.01
16509,0.99,0.01
16510,1.0,0.0
16511,1.0,0.0
16512,1.0,0.0
16513,0.98,0.02
16514,0.98,0.02
16515,0.99,0.01
16516,0.97,0.03
16517,0.37,0.63
16518,1.0,0.0
16519,1.0,0.0
16520,1.0,0.0
16521,1.0,0.0
16522,0.99,0.01
16523,0.96,0.04
16524,0.52,0.48
16525,1.0,0.0
16526,0.98,0.02
16527,0.22,0.78
16528,0.95,0.05
16529,0.97,0.03
16530,0.86,0.14
16531,0.98,0.02
16532,1.0,0.0
16533,1.0,0.0
16534,0.72,0.28
16535,1.0,0.0
16536,1.0,0.0
16537,0.12,0.88
16538,1.0,0.0
16539,1.0,0.0
16540,1.0,0.0
16541,0.99,0.01
16542,0.98,0.02
16543,0.92,0.08
16544,1.0,0.0
16545,0.95,0.05
16546,1.0,0.0
16547,0.95,0.05
16548,1.0,0.0
16549,1.0,0.0
16550,0.99,0.01
16551,0.99,0.01
16552,0.99,0.01
16553,0.83,0.17
16554,1.0,0.0
16555,0.99,0.01
16556,1.0,0.0
16557,1.0,0.0
16558,0.97,0.03
16559,0.95,0.05
16560,1.0,0.0
16561,0.99,0.01
16562,1.0,0.0
16563,0.94,0.06
16564,0.99,0.01
16565,1.0,0.0
16566,1.0,0.0
16567,1.0,0.0
16568,0.97,0.03
16569,0.97,0.03
16570,1.0,0.0
16571,1.0,0.0
16572,1.0,0.0
16573,1.0,0.0
16574,1.0,0.0
16575,0.97,0.03
16576,1.0,0.0
16577,0.99,0.01
16578,0.84,0.16
16579,0.88,0.12
16580,0.09,0.91
16581,1.0,0.0
16582,0.99,0.01
16583,1.0,0.0
16584,1.0,0.0
16585,1.0,0.0
16586,0.95,0.05
16587,0.06,0.94
16588,1.0,0.0
16589,0.95,0.05
16590,0.06,0.94
16591,0.62,0.38
16592,1.0,0.0
16593,0.97,0.03
16594,0.99,0.01
16595,1.0,0.0
16596,1.0,0.0
16597,1.0,0.0
16598,0.89,0.11
16599,0.27,0.73
16600,0.72,0.28
16601,0.08,0.92
16602,1.0,0.0
16603,0.77,0.23
16604,0.93,0.07
16605,0.98,0.02
